,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
35,Norte,RO,,11,,,,2022-01-01,52,1777225.0,284660.0,34,6737,3,,,
36,Norte,RO,,11,,,,2022-01-02,1,1777225.0,284692.0,32,6739,2,,,
37,Norte,RO,,11,,,,2022-01-03,1,1777225.0,284783.0,91,6742,3,,,
38,Norte,RO,,11,,,,2022-01-04,1,1777225.0,285037.0,254,6745,3,,,
39,Norte,RO,,11,,,,2022-01-05,1,1777225.0,285269.0,232,6748,3,,,
40,Norte,RO,,11,,,,2022-01-06,1,1777225.0,285660.0,391,6756,8,,,
41,Norte,RO,,11,,,,2022-01-07,1,1777225.0,286039.0,379,6761,5,,,
42,Norte,RO,,11,,,,2022-01-08,1,1777225.0,286280.0,241,6764,3,,,
43,Norte,RO,,11,,,,2022-01-09,2,1777225.0,286462.0,182,6763,-1,,,
44,Norte,RO,,11,,,,2022-01-10,2,1777225.0,286791.0,329,6769,6,,,
45,Norte,RO,,11,,,,2022-01-11,2,1777225.0,287377.0,586,6775,6,,,
46,Norte,RO,,11,,,,2022-01-12,2,1777225.0,288173.0,796,6778,3,,,
47,Norte,RO,,11,,,,2022-01-13,2,1777225.0,288595.0,422,6782,4,,,
48,Norte,RO,,11,,,,2022-01-14,2,1777225.0,289419.0,824,6787,5,,,
49,Norte,RO,,11,,,,2022-01-15,2,1777225.0,290050.0,631,6789,2,,,
50,Norte,RO,,11,,,,2022-01-16,3,1777225.0,290677.0,627,6790,1,,,
51,Norte,RO,,11,,,,2022-01-17,3,1777225.0,291441.0,764,6791,1,,,
52,Norte,RO,,11,,,,2022-01-18,3,1777225.0,293052.0,1611,6795,4,,,
53,Norte,RO,,11,,,,2022-01-19,3,1777225.0,294764.0,1712,6798,3,,,
54,Norte,RO,,11,,,,2022-01-20,3,1777225.0,296395.0,1631,6800,2,,,
55,Norte,RO,,11,,,,2022-01-21,3,1777225.0,298451.0,2056,6805,5,,,
56,Norte,RO,,11,,,,2022-01-22,3,1777225.0,300120.0,1669,6806,1,,,
57,Norte,RO,,11,,,,2022-01-23,4,1777225.0,301706.0,1586,6807,1,,,
58,Norte,RO,,11,,,,2022-01-24,4,1777225.0,303115.0,1409,6810,3,,,
59,Norte,RO,,11,,,,2022-01-25,4,1777225.0,305566.0,2451,6814,4,,,
60,Norte,RO,,11,,,,2022-01-26,4,1777225.0,307568.0,2002,6821,7,,,
61,Norte,RO,,11,,,,2022-01-27,4,1777225.0,309783.0,2215,6822,1,,,
62,Norte,RO,,11,,,,2022-01-28,4,1777225.0,312107.0,2324,6827,5,,,
63,Norte,RO,,11,,,,2022-01-29,4,1777225.0,314027.0,1920,6827,0,,,
64,Norte,RO,,11,,,,2022-01-30,5,1777225.0,316282.0,2255,6830,3,,,
65,Norte,RO,,11,,,,2022-01-31,5,1777225.0,318313.0,2031,6833,3,,,
66,Norte,RO,,11,,,,2022-02-01,5,1777225.0,320984.0,2671,6837,4,,,
67,Norte,RO,,11,,,,2022-02-02,5,1777225.0,323699.0,2715,6844,7,,,
68,Norte,RO,,11,,,,2022-02-03,5,1777225.0,326272.0,2573,6846,2,,,
69,Norte,RO,,11,,,,2022-02-04,5,1777225.0,329658.0,3386,6857,11,,,
70,Norte,AC,,12,,,,2022-01-01,52,881935.0,88386.0,2,1851,0,,,
71,Norte,AC,,12,,,,2022-01-02,1,881935.0,88386.0,0,1851,0,,,
72,Norte,AC,,12,,,,2022-01-03,1,881935.0,88395.0,9,1851,0,,,
73,Norte,AC,,12,,,,2022-01-04,1,881935.0,88395.0,0,1852,1,,,
74,Norte,AC,,12,,,,2022-01-05,1,881935.0,88395.0,0,1852,0,,,
75,Norte,AC,,12,,,,2022-01-06,1,881935.0,88403.0,8,1852,0,,,
76,Norte,AC,,12,,,,2022-01-07,1,881935.0,88403.0,0,1852,0,,,
77,Norte,AC,,12,,,,2022-01-08,1,881935.0,88403.0,0,1852,0,,,
78,Norte,AC,,12,,,,2022-01-09,2,881935.0,88403.0,0,1852,0,,,
79,Norte,AC,,12,,,,2022-01-10,2,881935.0,88440.0,37,1852,0,,,
80,Norte,AC,,12,,,,2022-01-11,2,881935.0,88628.0,188,1854,2,,,
81,Norte,AC,,12,,,,2022-01-12,2,881935.0,88813.0,185,1854,0,,,
82,Norte,AC,,12,,,,2022-01-13,2,881935.0,89244.0,431,1854,0,,,
83,Norte,AC,,12,,,,2022-01-14,2,881935.0,89529.0,285,1854,0,,,
84,Norte,AC,,12,,,,2022-01-15,2,881935.0,89635.0,106,1854,0,,,
85,Norte,AC,,12,,,,2022-01-16,3,881935.0,89801.0,166,1854,0,,,
86,Norte,AC,,12,,,,2022-01-17,3,881935.0,90250.0,449,1854,0,,,
87,Norte,AC,,12,,,,2022-01-18,3,881935.0,90299.0,49,1854,0,,,
88,Norte,AC,,12,,,,2022-01-19,3,881935.0,91471.0,1172,1854,0,,,
89,Norte,AC,,12,,,,2022-01-20,3,881935.0,91781.0,310,1854,0,,,
90,Norte,AC,,12,,,,2022-01-21,3,881935.0,92004.0,223,1854,0,,,
91,Norte,AC,,12,,,,2022-01-22,3,881935.0,93533.0,1529,1855,1,,,
92,Norte,AC,,12,,,,2022-01-23,4,881935.0,93724.0,191,1857,2,,,
93,Norte,AC,,12,,,,2022-01-24,4,881935.0,95091.0,1367,1857,0,,,
94,Norte,AC,,12,,,,2022-01-25,4,881935.0,95594.0,503,1857,0,,,
95,Norte,AC,,12,,,,2022-01-26,4,881935.0,96532.0,938,1860,3,,,
96,Norte,AC,,12,,,,2022-01-27,4,881935.0,96834.0,302,1861,1,,,
97,Norte,AC,,12,,,,2022-01-28,4,881935.0,97430.0,596,1861,0,,,
98,Norte,AC,,12,,,,2022-01-29,4,881935.0,97829.0,399,1866,5,,,
99,Norte,AC,,12,,,,2022-01-30,5,881935.0,98149.0,320,1868,2,,,
100,Norte,AC,,12,,,,2022-01-31,5,881935.0,101260.0,3111,1871,3,,,
101,Norte,AC,,12,,,,2022-02-01,5,881935.0,101417.0,157,1877,6,,,
102,Norte,AC,,12,,,,2022-02-02,5,881935.0,102866.0,1449,1877,0,,,
103,Norte,AC,,12,,,,2022-02-03,5,881935.0,105014.0,2148,1881,4,,,
104,Norte,AC,,12,,,,2022-02-04,5,881935.0,105843.0,829,1886,5,,,
105,Norte,AM,,13,,,,2022-01-01,52,4144597.0,433850.0,37,13836,1,,,
106,Norte,AM,,13,,,,2022-01-02,1,4144597.0,433882.0,32,13837,1,,,
107,Norte,AM,,13,,,,2022-01-03,1,4144597.0,433970.0,88,13838,1,,,
108,Norte,AM,,13,,,,2022-01-04,1,4144597.0,434142.0,172,13838,0,,,
109,Norte,AM,,13,,,,2022-01-05,1,4144597.0,434320.0,178,13839,1,,,
110,Norte,AM,,13,,,,2022-01-06,1,4144597.0,434595.0,275,13842,3,,,
111,Norte,AM,,13,,,,2022-01-07,1,4144597.0,434958.0,363,13843,1,,,
112,Norte,AM,,13,,,,2022-01-08,1,4144597.0,435384.0,426,13844,1,,,
113,Norte,AM,,13,,,,2022-01-09,2,4144597.0,435749.0,365,13846,2,,,
114,Norte,AM,,13,,,,2022-01-10,2,4144597.0,435978.0,229,13849,3,,,
115,Norte,AM,,13,,,,2022-01-11,2,4144597.0,437197.0,1219,13850,1,,,
116,Norte,AM,,13,,,,2022-01-12,2,4144597.0,438856.0,1659,13851,1,,,
117,Norte,AM,,13,,,,2022-01-13,2,4144597.0,441260.0,2404,13855,4,,,
118,Norte,AM,,13,,,,2022-01-14,2,4144597.0,444042.0,2782,13856,1,,,
119,Norte,AM,,13,,,,2022-01-15,2,4144597.0,446680.0,2638,13856,0,,,
120,Norte,AM,,13,,,,2022-01-16,3,4144597.0,449759.0,3079,13857,1,,,
121,Norte,AM,,13,,,,2022-01-17,3,4144597.0,452433.0,2674,13858,1,,,
122,Norte,AM,,13,,,,2022-01-18,3,4144597.0,457408.0,4975,13860,2,,,
123,Norte,AM,,13,,,,2022-01-19,3,4144597.0,464913.0,7505,13863,3,,,
124,Norte,AM,,13,,,,2022-01-20,3,4144597.0,473232.0,8319,13869,6,,,
125,Norte,AM,,13,,,,2022-01-21,3,4144597.0,481295.0,8063,13881,12,,,
126,Norte,AM,,13,,,,2022-01-22,3,4144597.0,488762.0,7467,13881,0,,,
127,Norte,AM,,13,,,,2022-01-23,4,4144597.0,491973.0,3211,13886,5,,,
128,Norte,AM,,13,,,,2022-01-24,4,4144597.0,495528.0,3555,13892,6,,,
129,Norte,AM,,13,,,,2022-01-25,4,4144597.0,502862.0,7334,13902,10,,,
130,Norte,AM,,13,,,,2022-01-26,4,4144597.0,509128.0,6266,13908,6,,,
131,Norte,AM,,13,,,,2022-01-27,4,4144597.0,515440.0,6312,13913,5,,,
132,Norte,AM,,13,,,,2022-01-28,4,4144597.0,521451.0,6011,13922,9,,,
133,Norte,AM,,13,,,,2022-01-29,4,4144597.0,526320.0,4869,13928,6,,,
134,Norte,AM,,13,,,,2022-01-30,5,4144597.0,528268.0,1948,13936,8,,,
135,Norte,AM,,13,,,,2022-01-31,5,4144597.0,529876.0,1608,13949,13,,,
136,Norte,AM,,13,,,,2022-02-01,5,4144597.0,534592.0,4716,13962,13,,,
137,Norte,AM,,13,,,,2022-02-02,5,4144597.0,537441.0,2849,13981,19,,,
138,Norte,AM,,13,,,,2022-02-03,5,4144597.0,541668.0,4227,13991,10,,,
139,Norte,AM,,13,,,,2022-02-04,5,4144597.0,545165.0,3497,13998,7,,,
140,Norte,RR,,14,,,,2022-01-01,52,605761.0,129086.0,0,2078,0,,,
141,Norte,RR,,14,,,,2022-01-02,1,605761.0,129086.0,0,2078,0,,,
142,Norte,RR,,14,,,,2022-01-03,1,605761.0,129086.0,0,2078,0,,,
143,Norte,RR,,14,,,,2022-01-04,1,605761.0,129220.0,134,2078,0,,,
144,Norte,RR,,14,,,,2022-01-05,1,605761.0,129336.0,116,2078,0,,,
145,Norte,RR,,14,,,,2022-01-06,1,605761.0,129452.0,116,2078,0,,,
146,Norte,RR,,14,,,,2022-01-07,1,605761.0,129653.0,201,2078,0,,,
147,Norte,RR,,14,,,,2022-01-08,1,605761.0,129883.0,230,2078,0,,,
148,Norte,RR,,14,,,,2022-01-09,2,605761.0,130119.0,236,2078,0,,,
149,Norte,RR,,14,,,,2022-01-10,2,605761.0,130305.0,186,2078,0,,,
150,Norte,RR,,14,,,,2022-01-11,2,605761.0,130541.0,236,2078,0,,,
151,Norte,RR,,14,,,,2022-01-12,2,605761.0,130981.0,440,2078,0,,,
152,Norte,RR,,14,,,,2022-01-13,2,605761.0,131529.0,548,2078,0,,,
153,Norte,RR,,14,,,,2022-01-14,2,605761.0,132113.0,584,2078,0,,,
154,Norte,RR,,14,,,,2022-01-15,2,605761.0,132526.0,413,2078,0,,,
155,Norte,RR,,14,,,,2022-01-16,3,605761.0,132848.0,322,2078,0,,,
156,Norte,RR,,14,,,,2022-01-17,3,605761.0,133029.0,181,2078,0,,,
157,Norte,RR,,14,,,,2022-01-18,3,605761.0,133380.0,351,2082,4,,,
158,Norte,RR,,14,,,,2022-01-19,3,605761.0,134053.0,673,2082,0,,,
159,Norte,RR,,14,,,,2022-01-20,3,605761.0,134997.0,944,2084,2,,,
160,Norte,RR,,14,,,,2022-01-21,3,605761.0,135840.0,843,2084,0,,,
161,Norte,RR,,14,,,,2022-01-22,3,605761.0,136403.0,563,2086,2,,,
162,Norte,RR,,14,,,,2022-01-23,4,605761.0,137029.0,626,2086,0,,,
163,Norte,RR,,14,,,,2022-01-24,4,605761.0,137456.0,427,2086,0,,,
164,Norte,RR,,14,,,,2022-01-25,4,605761.0,137924.0,468,2086,0,,,
165,Norte,RR,,14,,,,2022-01-26,4,605761.0,138876.0,952,2086,0,,,
166,Norte,RR,,14,,,,2022-01-27,4,605761.0,139783.0,907,2091,5,,,
167,Norte,RR,,14,,,,2022-01-28,4,605761.0,140646.0,863,2096,5,,,
168,Norte,RR,,14,,,,2022-01-29,4,605761.0,141628.0,982,2096,0,,,
169,Norte,RR,,14,,,,2022-01-30,5,605761.0,142296.0,668,2096,0,,,
170,Norte,RR,,14,,,,2022-01-31,5,605761.0,142566.0,270,2096,0,,,
171,Norte,RR,,14,,,,2022-02-01,5,605761.0,142645.0,79,2096,0,,,
172,Norte,RR,,14,,,,2022-02-02,5,605761.0,143511.0,866,2099,3,,,
173,Norte,RR,,14,,,,2022-02-03,5,605761.0,144582.0,1071,2101,2,,,
174,Norte,RR,,14,,,,2022-02-04,5,605761.0,145077.0,495,2104,3,,,
175,Norte,PA,,15,,,,2022-01-01,52,8602865.0,625518.0,55,17091,2,,,
176,Norte,PA,,15,,,,2022-01-02,1,8602865.0,625527.0,9,17092,1,,,
177,Norte,PA,,15,,,,2022-01-03,1,8602865.0,625533.0,6,17093,1,,,
178,Norte,PA,,15,,,,2022-01-04,1,8602865.0,625982.0,449,17098,5,,,
179,Norte,PA,,15,,,,2022-01-05,1,8602865.0,626701.0,719,17108,10,,,
180,Norte,PA,,15,,,,2022-01-06,1,8602865.0,627439.0,738,17117,9,,,
181,Norte,PA,,15,,,,2022-01-07,1,8602865.0,628094.0,655,17143,26,,,
182,Norte,PA,,15,,,,2022-01-08,1,8602865.0,628813.0,719,17161,18,,,
183,Norte,PA,,15,,,,2022-01-09,2,8602865.0,629010.0,197,17165,4,,,
184,Norte,PA,,15,,,,2022-01-10,2,8602865.0,629169.0,159,17171,6,,,
185,Norte,PA,,15,,,,2022-01-11,2,8602865.0,629982.0,813,17186,15,,,
186,Norte,PA,,15,,,,2022-01-12,2,8602865.0,630652.0,670,17192,6,,,
187,Norte,PA,,15,,,,2022-01-13,2,8602865.0,631395.0,743,17203,11,,,
188,Norte,PA,,15,,,,2022-01-14,2,8602865.0,632264.0,869,17230,27,,,
189,Norte,PA,,15,,,,2022-01-15,2,8602865.0,632989.0,725,17233,3,,,
190,Norte,PA,,15,,,,2022-01-16,3,8602865.0,633356.0,367,17237,4,,,
191,Norte,PA,,15,,,,2022-01-17,3,8602865.0,633508.0,152,17239,2,,,
192,Norte,PA,,15,,,,2022-01-18,3,8602865.0,634200.0,692,17249,10,,,
193,Norte,PA,,15,,,,2022-01-19,3,8602865.0,634851.0,651,17261,12,,,
194,Norte,PA,,15,,,,2022-01-20,3,8602865.0,635898.0,1047,17267,6,,,
195,Norte,PA,,15,,,,2022-01-21,3,8602865.0,636990.0,1092,17272,5,,,
196,Norte,PA,,15,,,,2022-01-22,3,8602865.0,637758.0,768,17280,8,,,
197,Norte,PA,,15,,,,2022-01-23,4,8602865.0,637971.0,213,17283,3,,,
198,Norte,PA,,15,,,,2022-01-24,4,8602865.0,638330.0,359,17287,4,,,
199,Norte,PA,,15,,,,2022-01-25,4,8602865.0,639755.0,1425,17296,9,,,
200,Norte,PA,,15,,,,2022-01-26,4,8602865.0,641080.0,1325,17302,6,,,
201,Norte,PA,,15,,,,2022-01-27,4,8602865.0,642826.0,1746,17311,9,,,
202,Norte,PA,,15,,,,2022-01-28,4,8602865.0,644948.0,2122,17319,8,,,
203,Norte,PA,,15,,,,2022-01-29,4,8602865.0,647079.0,2131,17335,16,,,
204,Norte,PA,,15,,,,2022-01-30,5,8602865.0,647628.0,549,17340,5,,,
205,Norte,PA,,15,,,,2022-01-31,5,8602865.0,648139.0,511,17343,3,,,
206,Norte,PA,,15,,,,2022-02-01,5,8602865.0,650512.0,2373,17355,12,,,
207,Norte,PA,,15,,,,2022-02-02,5,8602865.0,653234.0,2722,17363,8,,,
208,Norte,PA,,15,,,,2022-02-03,5,8602865.0,656272.0,3038,17382,19,,,
209,Norte,PA,,15,,,,2022-02-04,5,8602865.0,658777.0,2505,17400,18,,,
210,Norte,AP,,16,,,,2022-01-01,52,845731.0,127013.0,32,2022,0,,,
211,Norte,AP,,16,,,,2022-01-02,1,845731.0,127033.0,20,2022,0,,,
212,Norte,AP,,16,,,,2022-01-03,1,845731.0,127080.0,47,2023,1,,,
213,Norte,AP,,16,,,,2022-01-04,1,845731.0,127147.0,67,2023,0,,,
214,Norte,AP,,16,,,,2022-01-05,1,845731.0,127208.0,61,2024,1,,,
215,Norte,AP,,16,,,,2022-01-06,1,845731.0,127298.0,90,2024,0,,,
216,Norte,AP,,16,,,,2022-01-07,1,845731.0,127381.0,83,2024,0,,,
217,Norte,AP,,16,,,,2022-01-08,1,845731.0,127480.0,99,2024,0,,,
218,Norte,AP,,16,,,,2022-01-09,2,845731.0,127529.0,49,2024,0,,,
219,Norte,AP,,16,,,,2022-01-10,2,845731.0,127586.0,57,2024,0,,,
220,Norte,AP,,16,,,,2022-01-11,2,845731.0,127794.0,208,2028,4,,,
221,Norte,AP,,16,,,,2022-01-12,2,845731.0,127963.0,169,2028,0,,,
222,Norte,AP,,16,,,,2022-01-13,2,845731.0,128212.0,249,2028,0,,,
223,Norte,AP,,16,,,,2022-01-14,2,845731.0,128571.0,359,2030,2,,,
224,Norte,AP,,16,,,,2022-01-15,2,845731.0,128799.0,228,2030,0,,,
225,Norte,AP,,16,,,,2022-01-16,3,845731.0,128990.0,191,2030,0,,,
226,Norte,AP,,16,,,,2022-01-17,3,845731.0,129580.0,590,2031,1,,,
227,Norte,AP,,16,,,,2022-01-18,3,845731.0,130239.0,659,2032,1,,,
228,Norte,AP,,16,,,,2022-01-19,3,845731.0,130947.0,708,2033,1,,,
229,Norte,AP,,16,,,,2022-01-20,3,845731.0,132389.0,1442,2033,0,,,
230,Norte,AP,,16,,,,2022-01-21,3,845731.0,134108.0,1719,2035,2,,,
231,Norte,AP,,16,,,,2022-01-22,3,845731.0,135391.0,1283,2036,1,,,
232,Norte,AP,,16,,,,2022-01-23,4,845731.0,136561.0,1170,2036,0,,,
233,Norte,AP,,16,,,,2022-01-24,4,845731.0,140462.0,3901,2039,3,,,
234,Norte,AP,,16,,,,2022-01-25,4,845731.0,143037.0,2575,2041,2,,,
235,Norte,AP,,16,,,,2022-01-26,4,845731.0,145141.0,2104,2043,2,,,
236,Norte,AP,,16,,,,2022-01-27,4,845731.0,147215.0,2074,2045,2,,,
237,Norte,AP,,16,,,,2022-01-28,4,845731.0,149199.0,1984,2047,2,,,
238,Norte,AP,,16,,,,2022-01-29,4,845731.0,150433.0,1234,2049,2,,,
239,Norte,AP,,16,,,,2022-01-30,5,845731.0,151208.0,775,2051,2,,,
240,Norte,AP,,16,,,,2022-01-31,5,845731.0,151958.0,750,2051,0,,,
241,Norte,AP,,16,,,,2022-02-01,5,845731.0,153068.0,1110,2053,2,,,
242,Norte,AP,,16,,,,2022-02-02,5,845731.0,154329.0,1261,2054,1,,,
243,Norte,AP,,16,,,,2022-02-03,5,845731.0,155288.0,959,2055,1,,,
244,Norte,AP,,16,,,,2022-02-04,5,845731.0,155838.0,550,2057,2,,,
245,Norte,TO,,17,,,,2022-01-01,52,1572866.0,235558.0,0,3939,0,,,
246,Norte,TO,,17,,,,2022-01-02,1,1572866.0,235558.0,0,3939,0,,,
247,Norte,TO,,17,,,,2022-01-03,1,1572866.0,235917.0,359,3942,3,,,
248,Norte,TO,,17,,,,2022-01-04,1,1572866.0,236554.0,637,3944,2,,,
249,Norte,TO,,17,,,,2022-01-05,1,1572866.0,237117.0,563,3945,1,,,
250,Norte,TO,,17,,,,2022-01-06,1,1572866.0,237760.0,643,3947,2,,,
251,Norte,TO,,17,,,,2022-01-07,1,1572866.0,238031.0,271,3949,2,,,
252,Norte,TO,,17,,,,2022-01-08,1,1572866.0,238746.0,715,3951,2,,,
253,Norte,TO,,17,,,,2022-01-09,2,1572866.0,238746.0,0,3951,0,,,
254,Norte,TO,,17,,,,2022-01-10,2,1572866.0,239022.0,276,3953,2,,,
255,Norte,TO,,17,,,,2022-01-11,2,1572866.0,240188.0,1166,3955,2,,,
256,Norte,TO,,17,,,,2022-01-12,2,1572866.0,241216.0,1028,3956,1,,,
257,Norte,TO,,17,,,,2022-01-13,2,1572866.0,241753.0,537,3959,3,,,
258,Norte,TO,,17,,,,2022-01-14,2,1572866.0,242824.0,1071,3963,4,,,
259,Norte,TO,,17,,,,2022-01-15,2,1572866.0,243157.0,333,3967,4,,,
260,Norte,TO,,17,,,,2022-01-16,3,1572866.0,243157.0,0,3967,0,,,
261,Norte,TO,,17,,,,2022-01-17,3,1572866.0,244197.0,1040,3972,5,,,
262,Norte,TO,,17,,,,2022-01-18,3,1572866.0,245897.0,1700,3976,4,,,
263,Norte,TO,,17,,,,2022-01-19,3,1572866.0,247897.0,2000,3978,2,,,
264,Norte,TO,,17,,,,2022-01-20,3,1572866.0,249695.0,1798,3980,2,,,
265,Norte,TO,,17,,,,2022-01-21,3,1572866.0,251748.0,2053,3981,1,,,
266,Norte,TO,,17,,,,2022-01-22,3,1572866.0,254144.0,2396,3983,2,,,
267,Norte,TO,,17,,,,2022-01-23,4,1572866.0,254144.0,0,3983,0,,,
268,Norte,TO,,17,,,,2022-01-24,4,1572866.0,255544.0,1400,3985,2,,,
269,Norte,TO,,17,,,,2022-01-25,4,1572866.0,257971.0,2427,3986,1,,,
270,Norte,TO,,17,,,,2022-01-26,4,1572866.0,260332.0,2361,3986,0,,,
271,Norte,TO,,17,,,,2022-01-27,4,1572866.0,262540.0,2208,3989,3,,,
272,Norte,TO,,17,,,,2022-01-28,4,1572866.0,264904.0,2364,3993,4,,,
273,Norte,TO,,17,,,,2022-01-29,4,1572866.0,267537.0,2633,3997,4,,,
274,Norte,TO,,17,,,,2022-01-30,5,1572866.0,267537.0,0,3997,0,,,
275,Norte,TO,,17,,,,2022-01-31,5,1572866.0,269128.0,1591,4001,4,,,
276,Norte,TO,,17,,,,2022-02-01,5,1572866.0,271819.0,2691,4004,3,,,
277,Norte,TO,,17,,,,2022-02-02,5,1572866.0,273687.0,1868,4008,4,,,
278,Norte,TO,,17,,,,2022-02-03,5,1572866.0,276380.0,2693,4013,5,,,
279,Norte,TO,,17,,,,2022-02-04,5,1572866.0,278366.0,1986,4016,3,,,
280,Nordeste,MA,,21,,,,2022-01-01,52,7075181.0,370694.0,49,10377,0,,,
281,Nordeste,MA,,21,,,,2022-01-02,1,7075181.0,370697.0,3,10378,1,,,
282,Nordeste,MA,,21,,,,2022-01-03,1,7075181.0,370747.0,50,10381,3,,,
283,Nordeste,MA,,21,,,,2022-01-04,1,7075181.0,370908.0,161,10384,3,,,
284,Nordeste,MA,,21,,,,2022-01-05,1,7075181.0,371132.0,224,10386,2,,,
285,Nordeste,MA,,21,,,,2022-01-06,1,7075181.0,371380.0,248,10390,4,,,
286,Nordeste,MA,,21,,,,2022-01-07,1,7075181.0,371740.0,360,10394,4,,,
287,Nordeste,MA,,21,,,,2022-01-08,1,7075181.0,371927.0,187,10396,2,,,
288,Nordeste,MA,,21,,,,2022-01-09,2,7075181.0,372010.0,83,10397,1,,,
289,Nordeste,MA,,21,,,,2022-01-10,2,7075181.0,372118.0,108,10399,2,,,
290,Nordeste,MA,,21,,,,2022-01-11,2,7075181.0,372567.0,449,10401,2,,,
291,Nordeste,MA,,21,,,,2022-01-12,2,7075181.0,373107.0,540,10402,1,,,
292,Nordeste,MA,,21,,,,2022-01-13,2,7075181.0,373578.0,471,10406,4,,,
293,Nordeste,MA,,21,,,,2022-01-14,2,7075181.0,374012.0,434,10411,5,,,
294,Nordeste,MA,,21,,,,2022-01-15,2,7075181.0,374304.0,292,10413,2,,,
295,Nordeste,MA,,21,,,,2022-01-16,3,7075181.0,374392.0,88,10418,5,,,
296,Nordeste,MA,,21,,,,2022-01-17,3,7075181.0,374563.0,171,10422,4,,,
297,Nordeste,MA,,21,,,,2022-01-18,3,7075181.0,375086.0,523,10427,5,,,
298,Nordeste,MA,,21,,,,2022-01-19,3,7075181.0,375725.0,639,10431,4,,,
299,Nordeste,MA,,21,,,,2022-01-20,3,7075181.0,376549.0,824,10433,2,,,
300,Nordeste,MA,,21,,,,2022-01-21,3,7075181.0,377458.0,909,10438,5,,,
301,Nordeste,MA,,21,,,,2022-01-22,3,7075181.0,378111.0,653,10443,5,,,
302,Nordeste,MA,,21,,,,2022-01-23,4,7075181.0,378415.0,304,10447,4,,,
303,Nordeste,MA,,21,,,,2022-01-24,4,7075181.0,378988.0,573,10452,5,,,
304,Nordeste,MA,,21,,,,2022-01-25,4,7075181.0,380137.0,1149,10454,2,,,
305,Nordeste,MA,,21,,,,2022-01-26,4,7075181.0,381652.0,1515,10457,3,,,
306,Nordeste,MA,,21,,,,2022-01-27,4,7075181.0,383200.0,1548,10462,5,,,
307,Nordeste,MA,,21,,,,2022-01-28,4,7075181.0,384940.0,1740,10470,8,,,
308,Nordeste,MA,,21,,,,2022-01-29,4,7075181.0,385884.0,944,10477,7,,,
309,Nordeste,MA,,21,,,,2022-01-30,5,7075181.0,386148.0,264,10483,6,,,
310,Nordeste,MA,,21,,,,2022-01-31,5,7075181.0,386567.0,419,10488,5,,,
311,Nordeste,MA,,21,,,,2022-02-01,5,7075181.0,387989.0,1422,10495,7,,,
312,Nordeste,MA,,21,,,,2022-02-02,5,7075181.0,389276.0,1287,10501,6,,,
313,Nordeste,MA,,21,,,,2022-02-03,5,7075181.0,390765.0,1489,10510,9,,,
314,Nordeste,MA,,21,,,,2022-02-04,5,7075181.0,392338.0,1573,10519,9,,,
315,Nordeste,PI,,22,,,,2022-01-01,52,3273227.0,334472.0,32,7275,0,,,
316,Nordeste,PI,,22,,,,2022-01-02,1,3273227.0,334490.0,18,7275,0,,,
317,Nordeste,PI,,22,,,,2022-01-03,1,3273227.0,334548.0,58,7279,4,,,
318,Nordeste,PI,,22,,,,2022-01-04,1,3273227.0,334582.0,34,7281,2,,,
319,Nordeste,PI,,22,,,,2022-01-05,1,3273227.0,334606.0,24,7283,2,,,
320,Nordeste,PI,,22,,,,2022-01-06,1,3273227.0,334664.0,58,7287,4,,,
321,Nordeste,PI,,22,,,,2022-01-07,1,3273227.0,344324.0,9660,7293,6,,,
322,Nordeste,PI,,22,,,,2022-01-08,1,3273227.0,344379.0,55,7295,2,,,
323,Nordeste,PI,,22,,,,2022-01-09,2,3273227.0,344434.0,55,7297,2,,,
324,Nordeste,PI,,22,,,,2022-01-10,2,3273227.0,344523.0,89,7297,0,,,
325,Nordeste,PI,,22,,,,2022-01-11,2,3273227.0,344557.0,34,7301,4,,,
326,Nordeste,PI,,22,,,,2022-01-12,2,3273227.0,344630.0,73,7303,2,,,
327,Nordeste,PI,,22,,,,2022-01-13,2,3273227.0,344668.0,38,7305,2,,,
328,Nordeste,PI,,22,,,,2022-01-14,2,3273227.0,344753.0,85,7306,1,,,
329,Nordeste,PI,,22,,,,2022-01-15,2,3273227.0,344821.0,68,7312,6,,,
330,Nordeste,PI,,22,,,,2022-01-16,3,3273227.0,345004.0,183,7314,2,,,
331,Nordeste,PI,,22,,,,2022-01-17,3,3273227.0,345078.0,74,7318,4,,,
332,Nordeste,PI,,22,,,,2022-01-18,3,3273227.0,336690.0,-8388,7323,5,,,
333,Nordeste,PI,,22,,,,2022-01-19,3,3273227.0,336925.0,235,7329,6,,,
334,Nordeste,PI,,22,,,,2022-01-20,3,3273227.0,337286.0,361,7333,4,,,
335,Nordeste,PI,,22,,,,2022-01-21,3,3273227.0,337653.0,367,7336,3,,,
336,Nordeste,PI,,22,,,,2022-01-22,3,3273227.0,338077.0,424,7343,7,,,
337,Nordeste,PI,,22,,,,2022-01-23,4,3273227.0,338343.0,266,7346,3,,,
338,Nordeste,PI,,22,,,,2022-01-24,4,3273227.0,338582.0,239,7348,2,,,
339,Nordeste,PI,,22,,,,2022-01-25,4,3273227.0,338895.0,313,7351,3,,,
